good_model,bad_model,repeat_index,actual_score,expected_score,elapsed_seconds,match_log_path
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,161,238,244.0,136.722,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r161.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,159,508,440.0,166.141,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r159.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,160,366,372.0,161.417,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r160.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,163,258,268.0,127.951,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r163.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,162,240,240,139.395,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r162.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,163,240,240,111.903,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r163.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,162,376,352.0,145.418,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r162.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,161,436,408.0,156.218,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r161.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,163,240,240,127.088,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r163.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,162,552,576.0,152.986,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r162.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,164,238,268.0,120.448,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r164.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,164,238,268.0,122.496,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r164.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,163,240,240,130.824,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r163.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,162,488,496.0,161.029,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r162.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,164,240,240,125.986,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r164.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,163,252,288.0,140.607,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r163.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,164,342,340.0,135.759,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r164.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,166,250,268.0,116.665,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r166.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,165,228,264.0,122.109,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r165.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,165,240,240,129.393,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r165.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,163,600,576.0,159.779,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r163.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,164,402,404.0,149.285,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r164.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,166,240,240,111.354,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r166.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,165,534,476.0,142.722,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r165.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,164,240,240,146.112,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r164.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,163,454,484.0,163.019,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r163.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,165,588,576.0,136.325,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r165.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,166,228,264.0,123.213,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r166.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,165,240,240,152.08,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r165.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,165,460,472.0,148.924,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r165.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,167,240,240,125.139,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r167.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,166,338,364.0,141.968,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r166.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,165,378,444.0,166.894,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r165.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,167,240,240,123.271,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r167.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,166,566,540.0,149.194,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r166.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,164,530,532.0,184.088,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r164.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,168,330,396.0,127.223,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r168.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,166,524,512.0,150.942,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r166.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,167,240,240,139.751,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r167.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,167,410,468.0,147.541,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r167.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,168,384,480.0,130.917,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r168.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,169,240,240,119.443,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r169.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,169,240,240,122.301,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r169.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,170,236,248.0,118.05,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r170.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,168,566,548.0,141.742,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r168.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,168,240,240,132.573,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r168.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,166,588,552.0,169.625,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r166.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,169,228,264.0,130.917,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r169.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,168,240,240,139.51,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r168.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,167,512,496.0,162.609,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r167.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,168,240,240,143.305,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r168.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,167,334,340.0,156.718,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r167.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,168,646,572.0,150.149,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r168.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,167,624,544.0,158.912,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r167.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,170,248,248.0,130.518,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r170.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,169,390,348.0,144.539,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r169.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,170,492,552.0,142.762,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r170.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,170,472,472.0,139.725,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r170.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,172,238,244.0,120.553,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r172.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,169,554,492.0,149.517,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r169.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,171,240,240,124.923,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r171.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,169,406,380.0,148.59,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r169.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,170,434,428.0,141.043,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r170.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,171,240,240,130.063,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r171.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,171,240,240,135.724,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r171.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,170,376,376.0,147.776,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r170.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,170,542,500.0,154.831,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r170.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,171,584,528.0,140.242,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r171.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,172,240,240,137.103,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r172.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,171,506,484.0,147.007,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r171.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,169,596,576.0,168.771,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r169.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,172,240,240,131.463,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r172.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,172,344,336.0,138.554,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r172.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,171,326,332.0,165.945,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r171.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,171,408,448.0,158.479,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r171.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,173,240,240,131.479,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r173.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,173,258,308.0,135.194,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r173.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,173,278,300.0,130.526,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r173.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-high,172,284,296.0,149.306,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-high_r172.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,175,240,240,114.148,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r175.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,173,280,328.0,147.019,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r173.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,172,508,448.0,162.496,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r172.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,172,482,444.0,161.322,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r172.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-medium,174,240,240,126.696,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-medium_r174.log
gpt-5.4-reasoning-low,gpt-5.4-reasoning-none,174,368,344.0,140.089,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-low_vs_gpt-5.4-reasoning-none_r174.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-low,174,292,304.0,136.864,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-low_r174.log
gpt-5.4-reasoning-medium,gpt-5.4-reasoning-none,173,484,480.0,154.269,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-medium_vs_gpt-5.4-reasoning-none_r173.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,173,458,500.0,154.346,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r173.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,174,304,328.0,143.808,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r174.log
gpt-5.4-reasoning-high,gpt-5.4-reasoning-none,174,546,540.0,148.186,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-high_vs_gpt-5.4-reasoning-none_r174.log
gpt-5.4-reasoning-none,gpt-5.4-reasoning-none,175,312,384.0,140.323,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/reasoning-scaling/gpt-5.4-reasoning-cross/match_logs/gpt-5.4-reasoning-none_vs_gpt-5.4-reasoning-none_r175.log
